1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.849566486,2.48172441,9.611901495,6.217562053,4.15916744,11.79273437,7.888616126,2.764927485,1.849566486,-6.597929478,-1.153122067,1.516870975
1.899566527,2.548813602,9.609202541,6.142816815,4.1091679,11.79676841,7.891315185,2.839672031,1.899566527,-6.594336033,-1.086552262,1.516870975
1.99956661,2.682992622,9.603804049,5.993326518,4.009167818,11.80483812,7.896714122,2.98916302,1.99956661,-6.588945866,-0.986697555,1.516870975
