-1.3753564358,-0.978001833,0.1498472095
3.8377161026,-5.6232228279,2.9747037888
5.7970023155,3.7125048637,-1.3419342041
-2.2653660774,-2.9389345646,2.4249863625
-1.7602347136,5.3073868752,0.1663897932
-2.999651432,6.550535202,2.6830368042
2.8999180794,-0.0036218062,-0.066545859
1.9133520126,-2.0166680813,0.7330327034
6.4801831245,-1.0298293829,-1.5084652901
-6.9730830193,1.4965996742,2.0833206177
2.7190027237,-2.5966825485,2.3662595749
-3.9423880577,6.4433541298,-2.2252597809
6.1012454033,4.256603241,1.6414200068
-1.7921357155,-5.8728652,0.0580862574
-2.647808075,5.1583247185,0.1663897932
1.9565336704,-6.1127882004,2.7830557823
6.5383543968,-3.4277887344,1.566419363
-1.991797924,-5.8844752312,0.0580860786
6.5431694984,-2.3278055191,1.566419363
-5.0083227158,-4.8440084457,-0.1168064326
4.8356866837,-6.0546579361,-2.5584635735
2.9812088013,7.2543916702,-0.0333430842
5.8601121902,-4.7564563751,-1.8334634304
6.4959554672,-1.3293762207,-1.5667990446
-5.8478722572,-4.5413761139,-0.5668067336
1.6856933832,-4.7337059975,2.2330400944
6.0078167915,4.904718399,-2.1499989033
3.515941143,-6.4306130409,3.0663881302
4.4628696442,-0.2051261365,-0.1834853739
-7.2451534271,2.0073857307,-2.1752569675
2.3818581104,7.2491264343,0.0749898106
-5.6062455177,4.6606302261,0.1913895458
1.5457206964,7.1609740257,0.1748539358
-6.1357207298,-1.1435127258,1.2080626488
-3.2540683746,-1.2616493702,0.1498472095
-5.3772301674,-5.7999200821,-0.291917026
3.3875441551,-3.0262975693,2.7662587166
-1.3511002064,6.2213606834,3.0747022629
4.1335487366,-5.6730561256,2.9747033119
-6.0028934479,-0.4598620236,1.5580621958
6.0974302292,-0.9137226939,-1.3169304132
-0.9519959092,6.194627285,3.074701786
5.655143261,2.1370677948,-1.6586009264
-5.2982439995,-5.4679522514,3.0747280121
3.0985741615,-0.02604107,-0.1665456146
-0.8557987809,-3.0607523918,-2.4083333015
6.4984049797,-3.8251204491,1.3747534752
-2.6358108521,6.3850040436,2.7913701534
1.7692511082,-6.0426073074,2.7830557823
6.5245623589,-1.7284460068,1.6414200068
-6.6133489609,-3.759950161,-0.9584741592
6.2211852074,2.5608398914,1.6414200068
5.3557639122,-5.7618489265,-1.7665342093
-7.7532439232,-0.5791282058,-1.533587575
2.6786985397,-0.3659219146,0.1498472095
-5.7603096962,-5.6848039627,-0.291917026
-7.1671056747,3.1454255581,1.3413910866
5.8558330536,2.1968848705,1.7496960163
1.2913985252,-3.1322453022,1.3830343485
5.7394299507,-1.9089287519,-0.9165446162
6.6677384377,6.339343071,-1.6666693687
2.1431970596,-0.462423563,1.5245915651
-2.2090184689,7.0501847267,-0.0250131357
-5.1221013069,3.3834326267,-0.4834240377
-6.7961421013,1.3265252113,2.0663943291
-2.2328197956,-5.0283002853,-2.9834609032
-0.4053142667,5.7933130264,2.1245918274
6.2236452103,-3.4044718742,-1.8334634304
6.5916509628,5.947324276,-1.8666666746
5.7133321762,2.9840872288,1.7663625479
-6.6267147064,-2.0130691528,1.0247294903
4.6253490448,6.4951405525,2.8664186001
0.6666669846,-1.50856294567e-06,0.0001165354
4.6784038544,-1.0344299078,0.6080322862
2.1570544243,-0.1627436578,1.5245915651
-4.7837820053,7.0586624146,-2.8334271908
3.2301516533,5.1884593964,0.1247266307
2.535589695,5.1013813019,0.124725692
3.0642185211,6.8258991241,2.8580863476
-6.5521616936,5.7500367165,-2.0584793091
-6.1143474579,5.6776504517,-1.8334265947
-2.1404979229,1.6589813232,1.549857378
2.3214821815,-1.7300809622,0.4830318987
6.0974302292,-0.9137226939,-1.3669292927
5.7148008347,-2.3600256443,-2.2169265747
4.3699073792,-3.1459136009,-3.0169277191
-7.6308608055,-3.576277256,-1.4252541065
-1.8637294769,4.1174783707,1.0665220022
2.968211174,6.8538713455,2.8580863476
4.9793109894,-1.1235541105,-0.6248784661
-5.0622315407,6.9477686882,-2.6834270954
-6.6854791641,-4.5401611328,2.4498546124
-4.2662267685,5.8267903328,-1.8752585649
-3.2098846436,2.6004090309,-0.3834239841
0.5022382736,7.1987690926,3.0664217472
1.2988938093,-1.1198015213,-2.4083333015
-3.8932874203,7.1611337662,-3.108427763
-7.0009708405,1.7824183702,1.9747277498
-1.1093657017,7.0226788521,-0.0250121523
5.1405358315,5.8963308334,-1.0834767818
-0.3357008994,-2.5922470093,-2.4083333015
2.6999983788,0.0002416892,0.0001206288
-6.48067379,-4.9850974083,2.4247293472
5.7412962914,0.9420554638,-1.4669338465
6.0678453445,-3.9838891029,-1.8334634304
1.447245717,7.1435790062,0.1748537421
-2.2263629436,-2.4401159286,1.549857378
2.4876899719,-0.0489308387,-2.4083333015
-5.8991599083,-1.7849446535,0.2581805587
0.6666669846,-1.50856294567e-06,0.0001185322
2.1749374866,-1.6565738916,1.8162579536
1.6999993324,0.0001215679,0.0001196304
-7.212035656,2.5493619442,1.6413937807
5.7085804939,-0.9762988687,-0.9334843755
5.3687272072,-2.7191009521,-2.4669275284
-3.1702103615,-2.1507341862,2.4249863625
5.5568594933,-1.6708773375,-0.9165446162
6.3660783768,-3.5434565544,-1.641541481
1.821577549,-5.3888459206,2.6916532516
5.8757715225,-2.1072015762,-2.0669267178
2.1247205734,-0.8619968891,1.5245915651
5.9899454117,-4.273601532,-1.8334634304
-6.6684093475,-3.6764857769,-1.0084739923
-0.5058077574,5.8322782516,0.7498539686
3.9649047852,-0.1780505031,0.066514045
-0.6521655321,5.6959733963,0.7498539686
3.6403009892,6.6581993103,2.8664197922
-6.7989268303,-1.5493021011,-1.7668099403
-5.1073069572,-5.481127739,2.9998538494
1.3570671082,-4.1196827888,1.8830394745
0.8860731721,7.1367311478,0.0749898106
6.1224112511,3.9573538303,1.6414200068
0.035797596,-2.2576003075,-2.4083333015
-6.5348372459,-2.0694901943,0.5915142894
2.1136417389,2.622582674,1.8245908022
-1.6621364355,-3.4644014835,2.4249863625
-5.0064387321,3.9104142189,-2.3835883141
1.9865398407,-0.4704223871,0.1498472095
-3.2098846436,2.6004090309,-0.3834239841
-0.0960671753,7.243830204,3.066422224
-4.4819192886,4.7495961189,-1.8835912943
-4.422958374,4.8602004051,0.1663897932
-4.9087934494,-4.8535895348,-0.0668062717
6.4681200981,-0.9304383397,1.6414200068
-3.2699017525,6.6806941032,2.7413699627
-1.2671409845,5.3901991844,0.1663897932
