1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
1.7524786735,2.834821029,4.1287915119,6.6787593965,16.3892519079,2.4100665334,1.9184521342,2.2015613617,1.7524786735,-13.2612123489,-10.9034643173,0.1250805557
