9.8420487129,10.6502864387,7.5317768789,9.4686779534,6.6961575016,9.4709155557,7.9803720851,11.2872791862,9.8420487129,0.6666669846,-1.50856294567347E-006,0.0001174339
9.842048713,10.6502850902,7.531776879,9.4686759306,6.6961575017,9.4709158931,7.9803720852,11.2872788492,9.842048713,0.6666669846,-1.50856294567347E-006,0.0001175338
9.8420487131,10.6502837417,7.5317768791,9.4686759306,6.6961575018,9.470917579,7.9803720853,11.2872812096,9.8420487131,0.6666669846,-1.50856294567347E-006,0.0001176336
9.8420487132,10.6502817187,7.5317768792,9.4686742449,6.6961575018,9.4709175791,7.9803720854,11.2872812097,9.8420487132,0.6666669846,-1.50856294567347E-006,0.0001177334
9.8420487133,10.6502813816,7.5317768793,9.4686742449,6.6961575019,9.4709179163,7.9803720855,11.2872828957,9.8420487133,0.6666669846,-1.50856294567347E-006,0.0001178333
9.8420487134,10.6502803702,7.5317768794,9.4686745822,6.696157502,9.4709196024,7.9803720856,11.2872828958,9.8420487134,0.6666669846,-1.50856294567347E-006,0.0001179331
9.8420487136,10.6502793588,7.5317768795,9.4686732337,6.6961575021,9.4709209512,7.9803720857,11.287284919,9.8420487136,0.6666669846,-1.50856294567347E-006,0.000118033
9.8420487137,10.6502773359,7.5317768796,9.4686725594,6.6961575022,9.4709216256,7.9803720858,11.2872859307,9.8420487137,0.6666669846,-1.50856294567347E-006,0.0001181328
9.8420487138,10.6502763245,7.5317768796,9.4686705365,6.6961575022,9.4709226373,7.9803720859,11.2872886282,9.8420487138,0.6666669846,-1.50856294567347E-006,0.0001182326
9.8420487139,10.650274976,7.5317768797,9.4686705365,6.6961575023,9.4709233117,7.980372086,11.2872886283,9.8420487139,0.6666669846,-1.50856294567347E-006,0.0001183325
9.842048714,10.6502739646,7.5317768798,9.4686688508,6.6961575024,9.4709233118,7.9803720861,11.2872903143,9.842048714,0.6666669846,-1.50856294567347E-006,0.0001184323
9.8420487141,10.6502732903,7.5317768799,9.4686688509,6.6961575025,9.4709249978,7.9803720861,11.2872906516,9.8420487141,0.6666669846,-1.50856294567347E-006,0.0001185322
9.8587163188,10.6502751939,7.5317788566,9.4450995392,6.6794908517,9.4473532279,7.9803701096,11.2872894226,9.8587163188,0.7000002861,0.000002445,0.000118632
9.9587171779,10.6502903278,7.5317902456,9.3036944624,6.5794909464,9.3059155232,7.980358244,11.2872736146,9.9587171779,0.8000001907,1.4312366147351E-005,0.0001187318
10.0587161297,10.650307829,7.531803075,9.1622904039,6.479491518,9.1644788228,7.9803463684,11.2872577995,10.0587161297,0.9000000954,2.61897112068254E-005,0.0001188317
10.1587150815,10.6503233142,7.5318144839,9.0208836553,6.379490659,9.023041104,7.980334006,11.2872409659,10.1587150815,1,0.000038077,0.0001189315
10.2587159407,10.6503384694,7.5318263797,8.8794799482,6.2794912306,8.8816047267,7.9803221104,11.287225811,10.2587159407,1.0999999046,4.99743546242826E-005,0.0001190314
10.3587158461,10.6503546431,7.5318382854,8.7380742252,6.1794918022,8.7401666565,7.9803102049,11.2872106491,10.3587158461,1.1999998093,6.18816484347917E-005,0.0001191312
10.4587147979,10.6503708239,7.5318511548,8.5966688464,6.0794923738,8.5987302651,7.9802982894,11.2871937942,10.4587147979,1.2999997139,7.37989248591475E-005,0.0001192311
10.5587156571,10.6503860002,7.5318626037,8.4552631376,5.979491038,8.4572921808,7.9802863639,11.2871789553,10.5587156571,1.3999996185,8.57261984492652E-005,0.0001193309
10.6587155625,10.6504028694,7.5318745394,8.3138574357,5.8794916095,8.3158547638,7.9802734747,11.2871624236,10.6587155625,1.4999995232,9.7663447377272E-005,0.0001194307
10.758715468,10.6504180598,7.5318869619,8.1724541009,5.7794926579,8.1744180141,7.9802620061,11.2871472335,10.758715468,1.5999994278,0.0001096107,0.0001195306
10.8587153735,10.6504332573,7.5318984406,8.031047739,5.679491799,8.0329805829,7.9802495737,11.2871323734,10.8587153735,1.6999993324,0.0001215679,0.0001196304
10.9587162326,10.6504484619,7.5319099294,7.8896427326,5.5794918937,7.8915428075,7.980238562,11.287116832,10.9587162326,1.7999992371,0.0001335351,0.0001197303
11.0587151844,10.6504653593,7.5319233355,7.7482394192,5.4794919884,7.7501056995,7.9802261097,11.2871009462,11.0587151844,1.8999991417,0.0001455123,0.0001198301
11.1587150899,10.6504805779,7.5319353211,7.6068344268,5.37949256,7.6086679098,7.9802141244,11.2870847164,11.1587150899,1.9999990463,0.0001574995,0.0001199299
11.2587159491,10.6504978267,7.5319468398,7.465428093,5.2794921778,7.4672297761,7.9802026057,11.287067805,11.2587159491,2.099998951,0.0001694966,0.0001200298
11.3587158546,10.6505127223,7.5319583686,7.3240237892,5.1794922725,7.3257919725,7.9801906005,11.2870522353,11.3587158546,2.1999988556,0.0001815037,0.0001201296
11.4587148064,10.6505289737,7.5319708609,7.1826191553,5.0794918904,7.1843555105,7.9801790618,11.2870363215,11.4587148064,2.2999987602,0.0001935209,0.0001202295
11.5587147119,10.6505462435,7.5319824098,7.0412131799,4.979492462,7.0429176928,7.9801665597,11.287019726,11.5587147119,2.3999986649,0.000205548,0.0001203293
11.6587146174,10.6505625091,7.531994922,6.8998092343,4.8794930335,6.9014795306,7.9801540475,11.2870061583,11.6587146174,2.4999985695,0.0002175851,0.0001204291
11.7587145229,10.6505784444,7.5320069674,6.7584046217,4.7794926514,6.7600423732,7.9801420021,11.2869875257,11.7587145229,2.5999984741,0.0002296321,0.000120529
11.8587144284,10.6505953984,7.5320194999,6.6170006903,4.6794927461,6.6186048714,7.9801299469,11.2869729323,11.8587144284,2.6999983788,0.0002416892,0.0001206288
11.9591175489,10.7404654048,7.5322850499,6.5302264971,4.5796477255,6.4238453148,7.9803869508,11.1940401569,11.9591175489,2.7999978065,0.0001148689,-0.0165459421
12.079122655,11.3259087143,7.5419026027,6.7384838889,4.4871455283,5.9963289803,7.9965663802,10.6860877006,12.079122655,2.8999180794,-0.0036218062,-0.066545859
12.229876382,12.0031931783,7.5654846096,6.9898645008,4.4056370135,5.6199781932,8.0379342399,10.253452843,12.2298763949,2.9995262623,-0.0123477243,-0.1165457964
12.4125242647,12.7939373805,7.6033258535,7.294146885,4.3348483138,5.2869015932,8.105011319,9.8850954075,12.4125242647,3.0985741615,-0.02604107,-0.1665456146
12.6286422242,13.7273044112,7.6559080647,7.6645718887,4.2746401059,4.9908257019,8.1986652048,9.572289751,12.6286422242,3.1968138218,-0.044667609,-0.2165453434
12.8802723578,14.4097369349,7.7239165028,8.1194666541,4.2250055547,4.7267043815,8.3201199875,9.3080924888,12.8802723578,3.2939999104,-0.0681807771,-0.2665452063
13.1699909275,14.1275734351,7.8082571739,8.3759920383,4.1860739754,4.4904415938,8.4710096589,9.0869306222,13.1699909275,3.3898890018,-0.096521832,-0.316545248
13.5009857341,13.8924629916,7.9100920096,8.1394564166,4.1581266713,4.2786973131,8.6534173903,8.9043341775,13.5009869616,3.4842419624,-0.1296199262,-0.3665450215
13.8771650091,13.6999512797,8.0308822496,7.9283290874,4.1416047937,4.088718846,8.8699699506,8.756701683,13.8771650091,3.5768227577,-0.1673923284,-0.4165451527
14.3032903841,13.5464723753,8.1724334679,7.7400140219,4.1371368584,3.9182331139,8.3879648133,8.641151224,14.3032903841,3.6674003601,-0.2097446471,-0.4665451646
14.7851750976,13.4291737399,8.3369763361,7.5723634527,4.1455674337,3.7653639054,7.4425059338,8.5553970974,14.7851750976,3.7557477951,-0.2565710545,-0.5165451765
15.3299140133,13.3458252734,8.5272567912,7.4236105299,4.1680032285,3.628556346,6.6745676993,8.4976525156,15.3299140133,3.8416447639,-0.3077544272,-0.566545248
14.5852338339,13.2947301134,8.7466641106,7.2923088141,4.2058561231,3.5065260903,6.0406415435,8.4665694268,14.5852338339,3.9248759747,-0.3631668985,-0.6165451407
14.3456308007,13.3394127818,8.7788817691,7.212700475,4.1555342062,3.4141733292,5.7611815508,8.5014652822,14.3456308007,4.0060596466,-0.4215537906,-0.6248784661
14.4456309161,13.4215730866,8.7067526253,7.1534384086,4.0555340591,3.3320140135,5.6225441161,8.560726573,14.4456309161,4.0871639252,-0.4800536633,-0.6248784661
14.5456326086,13.503734592,8.6346218621,7.0941770676,3.9555319799,3.2498530311,5.4839038218,8.6199883466,14.5456326086,4.1682682037,-0.5385536551,-0.6248784661
14.6456316906,13.5858941622,8.5624918316,7.0349146969,3.8555311798,3.167692995,5.3452635145,8.6792503743,14.6456316906,4.2493724823,-0.5970537066,-0.6248784661
14.7456331564,13.6680536943,8.4903609959,6.9756532676,3.7555310136,3.0855315372,5.2066232927,8.7385118036,14.7456331564,4.3304767609,-0.6555537581,-0.6248784661
14.8456331831,13.7502151473,8.4182320177,6.9163919146,3.6555299346,3.0033720051,5.0679828775,8.7977737036,14.8456331831,4.4115810394,-0.7140538096,-0.6248784661
14.9456313839,13.8323756208,8.346101182,6.8571299384,3.5555279425,2.9212105473,4.9293433214,8.8570360743,14.9456313839,4.492685318,-0.7725538611,-0.6248784661
15.0456311316,13.9145352291,8.2739716777,6.7978676439,3.4555273897,2.8390505112,4.7907019616,8.916298483,15.0456311316,4.5737895966,-0.8310539126,-0.6248784661
15.1456332631,13.9966966441,8.2018420339,6.7386062147,3.3555263106,2.7568895432,4.6520625989,8.9755603449,15.1456332631,4.6548938751,-0.8895539641,-0.6248784661
15.2456343422,14.0788571938,8.1297111982,6.679343844,3.2555258972,2.6747299873,4.5134223771,9.0348217361,15.2456343422,4.7359981537,-0.9480540156,-0.6248784661
15.3456333164,14.1610186468,8.0575811676,6.620081944,3.1555236262,2.5925685247,4.374781683,9.0940832034,15.3456333164,4.8171024323,-1.0065540075,-0.6248784661
15.4456340817,14.243178036,7.9854510459,6.5608201029,3.055522582,2.5104079941,4.2361412195,9.1533441032,15.4456340817,4.8982067108,-1.065054059,-0.6248784661
15.545636321,14.3253385476,7.9133202102,6.5015586736,2.9555221686,2.4282475015,4.097501191,9.2126064357,15.545636321,4.9793109894,-1.1235541105,-0.6248784661
15.6456360687,14.4074989449,7.8411900402,6.4422967737,2.8555211973,2.3460874606,3.9588604969,9.2718693152,15.6456360687,5.0604152679,-1.182054162,-0.6248784661
15.22338624,14.4354947826,7.9138082855,6.3589437896,2.8073178374,2.2557507574,3.6937831508,9.2967494618,15.22338624,5.1410250664,-1.2412252426,-0.6582116485
14.3973151808,14.4342203125,8.1557302121,6.2613763707,2.819555432,2.164648854,3.3483293409,9.3076743459,14.3973151808,5.2188344002,-1.3040238619,-0.7082111239
13.7035536015,14.4657183617,8.4350065172,6.1764034967,2.8446156251,2.0829264819,3.0542384487,9.3455377803,13.7035536015,5.293407917,-1.3706327677,-0.7582109571
13.1182019898,14.5298519889,8.7584602017,6.1034904508,2.8844605953,2.0100888674,2.8021202961,9.4102869608,13.1182019898,5.3645596504,-1.4408855438,-0.808210969
12.623082239,14.626888452,9.1348579445,6.0422503483,2.9416548318,1.9457572867,2.5848181321,9.5022018575,12.623082239,5.4321107864,-1.5146067142,-0.8582111597
12.2041693425,14.7575115705,9.5756264029,5.9924471623,3.0195816586,1.8896612347,2.3967959249,9.6219083404,12.2041693425,5.4958930016,-1.5916118622,-0.9082111716
12.1461634666,14.8496185191,9.6524109341,5.9250081586,2.9842387553,1.8318379525,2.2887208515,9.7215019898,12.1461634666,5.5568594933,-1.6708773375,-0.9165446162
12.2461640056,14.9110014921,9.5220225701,5.8449703144,2.8842385065,1.7704535223,2.212026534,9.8015397717,12.2461640056,5.6177163124,-1.750227809,-0.9165446162
12.3461641093,14.9723864105,9.3916316456,5.7649325948,2.7842378793,1.7090695649,2.1353325223,9.8815775536,12.3461641093,5.6785731316,-1.8295782804,-0.9165446162
12.4461643582,15.0337703524,9.2612431934,5.6848948129,2.6842376305,1.6476851348,2.0586387283,9.9616162186,12.4461643582,5.7394299507,-1.9089287519,-0.9165446162
12.5461652186,15.0951533565,9.1308536943,5.6048565583,2.58423776,1.5863016813,1.9819450068,10.0416535901,12.5461652186,5.8002867699,-1.9882792234,-0.9165446162
12.6461647043,15.156539197,9.0004671183,5.52481984,2.4842372274,1.5249177707,1.90525085,10.1216921993,12.6461647043,5.861143589,-2.0676295757,-0.9165446162
12.7461649531,15.2179224194,8.8700772407,5.444781523,2.3842363101,1.4635333406,1.8285569834,10.201728563,12.7461649531,5.9220004082,-2.1469800472,-0.9165446162
12.6858869746,15.3149878573,8.9349467695,5.3772275415,2.3354939013,1.4055463982,1.7301295254,9.4396284902,12.6858869746,5.9825248718,-2.2265818119,-0.9415445328
12.3457318214,15.5082499003,9.4470863192,5.3411835478,2.4034963577,1.3588864613,1.6008844334,6.7797295718,12.3457318214,6.0396761894,-2.3086290359,-0.9915446639
12.06066964,15.7403521769,10.0625506975,5.3150341316,2.4971528606,1.3189960138,1.4886851423,5.2131515085,12.06066964,6.0926556587,-2.3934297562,-1.0415443182
11.8243515356,16.0138211837,10.8127890413,5.2989915064,2.623937061,1.2859057,1.3914526359,4.1894292813,11.8243515356,6.1413302422,-2.4807724953,-1.0915440321
11.6316780993,16.331840194,11.743692691,5.2934042251,2.7947976716,1.259739691,1.3075044023,3.4746549268,11.6316780993,6.1855788231,-2.5704386234,-1.141544342
11.4785764008,16.6983343396,12.9248494647,5.2987845237,3.0263675824,1.2407174795,1.235473444,2.9525690223,11.4785764008,6.2252907753,-2.6622040272,-1.1915436983
11.3617773775,17.1181312498,14.4671121736,5.315824707,3.345225856,1.2291772224,1.1742551064,2.5588742582,11.3617773775,6.2603664398,-2.7558395863,-1.241543293
11.2787020563,17.5971449526,16.1235518088,5.3454260257,3.7964791219,1.2255799268,1.1229496475,2.2551292408,11.2787020563,6.2907185555,-2.851111412,-1.2915427685
11.2273426427,18.1425939586,15.9353767627,5.3887505209,4.4632900112,1.2305436404,1.0808367573,2.0169659362,11.2273426427,6.3162708282,-2.947781086,-1.341542244
11.2061933272,18.76335331,15.7861768661,5.4472634417,4.5829487685,1.2448663275,1.0473439891,1.8281986474,11.2061933272,6.3369603157,-3.04560709,-1.3915411234
11.2141837294,18.4081104106,15.6739599586,5.5228244148,4.4459618305,1.2695813217,1.022033539,1.677670882,11.2141837294,6.3527345657,-3.1443445683,-1.4415408373
11.2506419252,17.4424958732,15.5972710066,5.6177837442,4.3212020037,1.3060014212,1.004577673,1.557452477,11.2506419252,6.3635544777,-3.2437474728,-1.4915409088
11.3152720142,16.6275103147,15.5551382182,5.7351101812,4.2078417607,1.3558144791,0.9947588839,1.4617738391,11.3152720142,6.369392395,-3.3435666561,-1.5415414572
11.4081347914,15.9357424347,15.5470210202,5.8786073409,4.1052103457,1.4211862176,0.992457058,1.3863402269,11.4081347914,6.3702340126,-3.4435529709,-1.5915411711
11.5296379958,15.3463378369,15.5728214474,6.0531938837,4.0127716755,1.5049326819,0.997646569,1.3279023156,11.5296379958,6.3660783768,-3.5434565544,-1.641541481
8.9504737982,14.84318368,15.632855342,6.2653039236,3.930120457,1.6107481114,1.0103955294,1.2839706225,8.9504737982,6.3569345474,-3.643027544,-1.6915419102
6.2913593408,14.4137055904,15.7278798825,6.5234776702,3.8569685755,1.7435555392,1.0308675458,1.2526196277,6.2913593408,6.3428254128,-3.7420170307,-1.7415411472
4.9119556923,14.0479121893,15.8591094647,6.8393101505,3.7931448882,1.9100473483,1.0593304185,1.2323467795,4.9119556923,6.3237862587,-3.840177536,-1.7915406227
4.0809448743,13.7378651182,16.02826122,7.228879242,3.7385949981,2.1195099193,1.0961570539,1.2219738171,4.0809448743,6.2998657227,-3.9372639656,-1.8415404558
3.5352770273,13.4771859177,16.2376022814,7.7151139341,3.6933846877,2.3852076722,1.1418480136,1.2205844845,3.5352770273,6.2711224556,-4.0330338478,-1.8915401697
3.1571113021,13.2607478294,16.4900279537,8.3318531789,3.6577041741,2.7267236479,1.1970390558,1.2274664608,3.1571113021,6.2376279831,-4.1272468567,-1.9415400028
2.885783256,13.0844183735,16.7891775782,9.1311309367,3.6318882355,3.1741917211,1.2625282257,1.2420764298,2.885783256,6.1994667053,-4.2196683884,-1.9915401936
2.6869214285,12.9448837412,17.1395499972,10.1972632058,3.616427357,3.4131193798,1.3393056784,1.264013026,2.6869214285,6.1567344666,-4.3100671768,-2.041539669
2.5396049837,12.8395154502,17.5466906174,11.6764196651,3.6119931058,3.2691491554,1.4285928788,1.2929931732,2.5396049837,6.1095376015,-4.3982172012,-2.0915393829
2.430378508,12.7662481024,18.0174425452,13.8460328789,3.6194809265,3.139718894,1.5318943471,1.3288416281,2.430378508,6.057993412,-4.4838986397,-2.1415395737
2.350232603,12.7235275681,18.5602394237,15.417302084,3.6400445108,3.0236516167,1.6510649552,1.3714787941,2.350232603,6.0022320747,-4.5668964386,-2.1915397644
2.3955045811,12.770442514,18.7103998427,15.3154419208,3.5833843067,2.9331880615,1.7432099966,1.4269088808,2.3955045811,5.9435048103,-4.6478357315,-2.1998729706
2.4955050719,12.8522983539,18.6376322598,15.2558757475,3.4833830095,2.8513307714,1.8159805245,1.486475451,2.4955050719,5.8846650124,-4.7286939621,-2.1998729706
2.5955046867,12.934155644,18.5648617319,15.1963097226,3.3833814317,2.7694744233,1.8887501057,1.5460410791,2.5955046867,5.8258252144,-4.8095521927,-2.1998729706
2.6955048797,13.0160120292,18.4920925363,15.1367445655,3.2833799941,2.6876186206,1.9615207386,1.6056072525,2.6955048797,5.7669854164,-4.8904104233,-2.1998729706
2.7955038455,13.0978688111,18.4193215178,15.0771783921,3.1833786969,2.6057618015,2.0342900392,1.6651732774,2.7955038455,5.7081456184,-4.9712686539,-2.1998729706
2.8955035653,13.1797245396,18.3465515511,15.0176113509,3.0833773996,2.5239059987,2.107060006,1.7247393765,2.8955035653,5.6493058205,-5.0521268845,-2.1998729706
2.9955036705,13.2615809248,18.2737815843,14.9580452518,2.9833761024,2.4420491055,2.1798302534,1.7843055499,2.9955036705,5.5904660225,-5.1329851151,-2.1998729706
3.0955033903,13.3434372357,18.201011337,14.8984790784,2.8833745246,2.3601927574,2.2525998346,1.843870707,3.0955033903,5.5316262245,-5.2138433456,-2.1998729706
3.3496169238,13.5042155998,17.709429142,11.9354321598,2.7183595008,2.2911553415,2.2707230466,1.9138672328,3.3496169238,5.4739193916,-5.2955036163,-2.1582064629
3.6569239221,13.6807425302,17.1280615046,9.3627117613,2.6000884277,2.2877894633,2.2207156853,1.9539842594,3.6569239221,5.464682579,-5.3093767166,-2.1082065105
3.9903294607,13.8674296603,16.6437075827,7.7809255692,2.5265634076,2.3190087176,2.1579180237,1.9806478783,3.9903294607,5.464682579,-5.3093767166,-2.0582056046
4.4027426351,14.0950058901,16.225432125,6.6706077791,2.4630672582,2.3570655362,2.1036868704,2.0131529364,4.4027426351,5.464682579,-5.3093767166,-2.0082042217
4.9239401669,14.3666837447,15.8663588413,5.8504056173,2.4085590526,2.4024973705,2.0571315588,2.0519554153,4.9239401669,5.464682579,-5.3093767166,-1.9582035542
5.6180591861,14.7037458147,15.5547378729,5.1847113278,2.3455705623,2.4386987464,2.0236676782,2.1040155895,5.6180591861,5.4532556534,-5.3406896591,-1.9082028866
6.642163808,15.1844039573,15.2650716475,4.4905394988,2.2078628765,2.3932337708,2.0236904822,2.1935984805,6.642163808,5.4221277237,-5.435710907,-1.858202219
8.0690646148,15.7321734361,15.0266591038,3.9229344027,2.0782123324,2.3497110076,2.0237779447,2.2881662688,8.0690646148,5.3957877159,-5.5321683884,-1.8082015514
10.2075933962,16.355860109,14.8362339281,3.4497046219,1.9556518608,2.3080727373,2.0239258166,2.3886512963,10.2075933962,5.3775434494,-5.6134734154,-1.7582013607
13.6706369015,16.9436138058,14.7088556936,3.2136611614,1.93886118,2.3910141936,2.0065496552,2.4744881122,13.6706369015,5.3775434494,-5.6134734154,-1.70820117
13.6677913854,17.5012023617,14.6320938359,3.0457804762,1.9287433482,2.4696982475,1.9960779881,2.5559194343,13.6677913854,5.3775434494,-5.6134734154,-1.6748679876
13.7732940412,17.1121754127,14.6853166734,3.095939688,1.8864526289,2.343761347,2.0102470648,2.4975668189,13.7732940412,5.3692378998,-5.6796178818,-1.7165344954
10.772749946,16.6276719977,14.7901054628,3.1438290993,1.8014740235,2.1415651402,2.0428246932,2.4284800482,10.772749946,5.3557639122,-5.7618489265,-1.7665342093
8.5341214069,16.0996699791,14.9504854063,3.3973383165,1.8210086373,2.0735609711,2.0649764163,2.3513648173,8.5341214069,5.3557639122,-5.7618489265,-1.8165342808
7.0804823712,15.6420635857,15.1526659361,3.7053876056,1.8456348722,2.0146243276,2.0929019558,2.2845310107,7.0804823712,5.3557639122,-5.7618489265,-1.8665341139
6.0629234603,15.2468082938,15.3994090304,4.0861029056,1.8756886825,1.9637161234,2.1269816887,2.2268034878,6.0629234603,5.3557639122,-5.7618489265,-1.9165333509
5.3127024681,14.9073811886,15.6941907869,4.5667248507,1.9115933013,1.9199995869,2.1676978265,2.1772303838,5.3127024681,5.3557639122,-5.7618489265,-1.9665330648
4.7382282611,14.6184741603,16.0413660225,5.1902049013,1.9538800618,1.8827906769,2.2156498844,2.135035603,4.7382282611,5.3557639122,-5.7618489265,-2.0165333748
4.2855356777,14.3758000648,16.4462865084,6.0282881236,2.0032007805,1.851535222,2.2715779767,2.0995927459,4.2855356777,5.3557639122,-5.7618489265,-2.0665333271
3.9207420511,14.1759051981,16.9155597422,7.2106582109,2.0603597478,1.8257892807,2.3363936861,2.0703980026,3.9207420511,5.3557639122,-5.7618489265,-2.1165339947
3.6215290152,14.0160487258,17.4573012252,8.9979717424,2.1263444766,1.8052002367,2.4112191689,2.0470506186,3.6215290152,5.3557639122,-5.7618489265,-2.1665337086
3.3725776915,13.8940961164,18.0815879671,12.0032231972,2.2023844917,1.7894935006,2.4974471798,2.0292395465,3.3725776915,5.3557639122,-5.7618489265,-2.2165338993
3.1630457994,13.8084642703,18.8009198867,14.6011983225,2.290001114,1.778464553,2.5968017389,2.0167330678,3.1630457994,5.3557639122,-5.7618489265,-2.2665343285
2.985054994,13.7580595025,19.6309483651,14.5478998556,2.3911003966,1.7719726382,2.6323834897,2.0093704407,2.985054994,5.3557639122,-5.7618489265,-2.3165345192
2.8327311317,13.742244251,19.395555452,14.531177686,2.50809758,1.7699358332,2.4980551471,2.0070612306,2.8327311317,5.3557639122,-5.7618489265,-2.3665344715
2.7016225216,13.760823304,18.497866755,14.5508218547,2.6440830618,1.772328546,2.3824370299,2.0097744884,2.7016225216,5.3557639122,-5.7618489265,-2.4165346622
2.5882968881,13.814025381,17.7219286837,14.6070777676,2.8030684272,1.7791802885,2.2824997283,2.0175447263,2.5882968881,5.3557639122,-5.7618489265,-2.466534853
2.4900687656,13.2547374057,17.0493709359,14.7006587962,2.9903474415,1.790579189,2.1958770569,2.0304698006,2.4900687656,5.3557639122,-5.7618489265,-2.5165348053
2.4378704565,10.1410106847,16.4880596224,14.804598204,3.1790866602,1.787572739,2.0982809618,2.0768760867,2.4378704565,5.3142662048,-5.7897377014,-2.566534996
2.4611038206,8.4990827656,16.0427980326,14.8892726752,3.3393093846,1.7532731055,1.9718018291,2.1883468886,2.4611038206,5.2292437553,-5.8423609734,-2.6165351868
2.4918757405,7.4179347543,15.6572360365,15.0112257362,3.5475738786,1.7270207148,1.8622247021,2.3109572406,2.4918757405,5.1416978836,-5.890668869,-2.6665351391
